album_name,track_title,track_n,lyric,line,preprocessed_lyric,emotion
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",41,"soon , 'll get better",anger
Lover,Soon You’ll Get Better,12,Ooh-ah,42,ooh-ah,love
Lover,Soon You’ll Get Better,12,"Soon, you'll get better",43,"soon , 'll get better",love
Lover,Soon You’ll Get Better,12,Ooh-ah,44,ooh-ah,sadness
Lover,Soon You’ll Get Better,12,You'll get better soon,45,'ll get better soon,joy
Lover,Soon You’ll Get Better,12,Cause you have to,46,cause,anger
Lover,False God,13,We were crazy to think,1,crazy think,love
Lover,False God,13,Crazy to think that this could work,2,crazy think could work,anger
Lover,False God,13,Remember how I said I'd die for you?,3,remember said i'd die ?,love
Lover,False God,13,We were stupid to jump,4,stupid jump,sadness
Lover,False God,13,In the ocean separating us,5,ocean separating u,love
Lover,False God,13,Remember how I’d fly to you?,6,remember ’ fly ?,love
Lover,False God,13,And I can't talk to you when you're like this,7,ca n't talk 're like,anger
Lover,False God,13,Staring out the window like I’m not your favorite town,8,staring window like ’ favorite town,fear
Lover,False God,13,I'm New York City,9,'m new york city,anger
Lover,False God,13,"I still do it for you, babe",10,"still , babe",anger
Lover,False God,13,They all warned us about times like this,11,warned u time like,love
Lover,False God,13,They say the road gets hard and you get lost,12,say road get hard get lost,sadness
Lover,False God,13,"When you're led by blind faith, blind faith",13,"'re led blind faith , blind faith",joy
Lover,False God,13,But we might just get away with it,14,might get away,joy
Lover,False God,13,Religion's in your lips,15,religion 's lip,fear
Lover,False God,13,Even if it's a false god,16,even 's false god,love
Lover,False God,13,We'd still worship,17,'d still worship,fear
Lover,False God,13,We might just get away with it,18,might get away,joy
Lover,False God,13,The altar is my hips,19,altar hip,love
Lover,False God,13,Even if it's a false god,20,even 's false god,love
Lover,False God,13,We'd still worship this love,21,'d still worship love,joy
Lover,False God,13,We’d still worship this love,22,’ still worship love,joy
Lover,False God,13,We’d still worship this love,23,’ still worship love,anger
Lover,False God,13,I know heaven's a thing,24,know heaven 's thing,sadness
Lover,False God,13,"I go there when you touch me, honey",25,"go touch , honey",love
Lover,False God,13,Hell is when I fight with you,26,hell fight,love
Lover,False God,13,But we can patch it up good,27,patch good,love
Lover,False God,13,Make confessions and we’re begging for forgiveness,28,make confession ’ begging forgiveness,fear
Lover,False God,13,Got the wine for you,29,got wine,anger
Lover,False God,13,And you can't talk to me when I'm like this,30,ca n't talk 'm like,love
Lover,False God,13,Daring you to leave me just so I can try and scare you,31,daring leave try scare,fear
Lover,False God,13,You're the West Village,32,'re west village,anger
Lover,False God,13,"You still do it for me, babe",33,"still , babe",anger
Lover,False God,13,They all warned us about times like this,34,warned u time like,joy
Lover,False God,13,They say the road gets hard and you get lost,35,say road get hard get lost,joy
Lover,False God,13,"When you’re led by blind faith, blind faith",36,"’ led blind faith , blind faith",joy
Lover,False God,13,But we might just get away with it,37,might get away,fear
Lover,False God,13,Religion's in your lips,38,religion 's lip,love
Lover,False God,13,Even if it's a false god,39,even 's false god,joy
Lover,False God,13,We'd still worship,40,'d still worship,love
Lover,False God,13,We might just get away with it,41,might get away,fear
Lover,False God,13,The altar is my hips,42,altar hip,love
Lover,False God,13,Even if it's a false god,43,even 's false god,anger
Lover,False God,13,We'd still worship this love,44,'d still worship love,fear
Lover,False God,13,We'd still worship this love,45,'d still worship love,love
Lover,False God,13,"We'd still worship this love, ah",46,"'d still worship love , ah",love
Lover,False God,13,Still worship this love,47,still worship love,love
Lover,False God,13,Even if it's a false god,48,even 's false god,love
Lover,False God,13,Even if it's a false god,49,even 's false god,sadness
Lover,False God,13,Still worship this love,50,still worship love,fear
Lover,You Need To Calm Down,14,You are somebody that I don't know,1,somebody n't know,anger
Lover,You Need To Calm Down,14,But you're takin' shots at me like it's Patrón,2,'re takin ' shot like 's patrón,sadness
Lover,You Need To Calm Down,14,"And I'm just like, damn, it's 7 AM",3,"'m like , damn , 's 7",fear
Lover,You Need To Calm Down,14,"Say it in the street, that's a knock-out",4,"say street , 's knock-out",fear
Lover,You Need To Calm Down,14,"But you say it in a Tweet, that's a cop-out",5,"say tweet , 's cop-out",fear
Lover,You Need To Calm Down,14,"And I'm just like, ""Hey, are you okay?""",6,"'m like , `` hey , okay ? ''",joy
Lover,You Need To Calm Down,14,And I ain't tryna mess with your self-expression,7,ai n't tryna mess self-expression,anger
Lover,You Need To Calm Down,14,But I've learned a lesson that stressin' and obsessin' 'bout somebody else is no fun,8,'ve learned lesson stressin ' obsessin ' 'bout somebody else fun,anger
Lover,You Need To Calm Down,14,And snakes and stones never broke my bones,9,snake stone never broke bone,sadness
Lover,You Need To Calm Down,14,"So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",10,"oh-oh , oh-oh , oh-oh , oh-oh , oh-oh",love
Lover,You Need To Calm Down,14,"You need to calm down, you're being too loud",11,"need calm , 're loud",fear
Lover,You Need To Calm Down,14,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",12,"'m like oh-oh , oh-oh , oh-oh , oh-oh , oh-oh ( oh )",anger
Lover,You Need To Calm Down,14,"You need to just stop, like can you just not step on my gown?",13,"need stop , like step gown ?",love
Lover,You Need To Calm Down,14,You need to calm down,14,need calm,sadness
Lover,You Need To Calm Down,14,You are somebody that we don't know,15,somebody n't know,anger
Lover,You Need To Calm Down,14,But you're comin' at my friends like a missile,16,'re comin ' friend like missile,sadness
Lover,You Need To Calm Down,14,Why are you mad when you could be GLAAD? (You could be GLAAD),17,mad could glaad ? ( could glaad ),love
Lover,You Need To Calm Down,14,Sunshine on the street at the parade,18,sunshine street parade,fear
Lover,You Need To Calm Down,14,But you would rather be in the dark ages,19,would rather dark age,fear
Lover,You Need To Calm Down,14,Makin' that sign must've taken all night,20,makin ' sign must 've taken night,anger
Lover,You Need To Calm Down,14,You just need to take several seats and then try to restore the peace,21,need take several seat try restore peace,sadness
Lover,You Need To Calm Down,14,And control your urges to scream about all the people you hate,22,control urge scream people hate,fear
Lover,You Need To Calm Down,14,'Cause shade never made anybody less gay,23,'cause shade never made anybody le gay,love
Lover,You Need To Calm Down,14,"So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",24,"oh-oh , oh-oh , oh-oh , oh-oh , oh-oh",joy
Lover,You Need To Calm Down,14,"You need to calm down, you're being too loud",25,"need calm , 're loud",sadness
Lover,You Need To Calm Down,14,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",26,"'m like oh-oh , oh-oh , oh-oh , oh-oh , oh-oh ( oh )",sadness
Lover,You Need To Calm Down,14,"You need to just stop, like can you just not step on his gown?",27,"need stop , like step gown ?",sadness
Lover,You Need To Calm Down,14,You need to calm down,28,need calm,sadness
Lover,You Need To Calm Down,14,And we see you over there on the internet,29,see internet,sadness
Lover,You Need To Calm Down,14,Comparing all the girls who are killing it,30,comparing girl killing,sadness
Lover,You Need To Calm Down,14,But we figured you out,31,figured,anger
Lover,You Need To Calm Down,14,We all know now we all got crowns,32,know got crown,joy
Lover,You Need To Calm Down,14,You need to calm down,33,need calm,joy
Lover,You Need To Calm Down,14,"Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",34,"oh-oh , oh-oh , oh-oh , oh-oh , oh-oh",love
Lover,You Need To Calm Down,14,You need to calm down (You need to calm down),35,need calm ( need calm ),joy
Lover,You Need To Calm Down,14,You're being too loud (You're being too loud),36,'re loud ( 're loud ),joy
Lover,You Need To Calm Down,14,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",37,"'m like oh-oh , oh-oh , oh-oh , oh-oh , oh-oh ( oh )",fear
Lover,You Need To Calm Down,14,You need to just stop (Can you stop?),38,need stop ( stop ? ),joy
Lover,You Need To Calm Down,14,Like can you just not step on our gowns?,39,like step gown ?,fear
Lover,You Need To Calm Down,14,You need to calm down,40,need calm,sadness
Lover,Afterglow,15,"I blew things out of proportion, now you're blue",1,"blew thing proportion , 're blue",joy
Lover,Afterglow,15,Put you in jail for something you didn’t do,2,put jail something ’,fear
Lover,Afterglow,15,"I pinned your hands behind your back, oh",3,"pinned hand behind back , oh",joy
Lover,Afterglow,15,"Thought I had reason to attack, but no",4,"thought reason attack ,",anger
Lover,Afterglow,15,Fighting with a true love is boxing with no gloves,5,fighting true love boxing glove,sadness
Lover,Afterglow,15,"Chemistry 'til it blows up, 'til there’s no us",6,"chemistry 'til blow , 'til ’ u",sadness
Lover,Afterglow,15,Why'd I have to break what I love so much?,7,'d break love much ?,sadness
Lover,Afterglow,15,"It's on your face, and I'm to blame, I need to say",8,"'s face , 'm blame , need say",anger
Lover,Afterglow,15,"Hey, it's all me, in my head",9,"hey , 's , head",anger
Lover,Afterglow,15,I'm the one who burned us down,10,'m one burned u,love
Lover,Afterglow,15,But it's not what I meant,11,'s meant,anger
Lover,Afterglow,15,Sorry that I hurt you,12,sorry hurt,love
Lover,Afterglow,15,"I don't wanna do, I don’t wanna do this to you (Ooh)",13,"n't wan na , ’ wan na ( ooh )",fear
Lover,Afterglow,15,"I don’t wanna lose, I don't wanna lose this with you (Ooh)",14,"’ wan na lose , n't wan na lose ( ooh )",love
Lover,Afterglow,15,"I need to say, hey, it’s all me, just don't go",15,"need say , hey , ’ , n't go",joy
Lover,Afterglow,15,Meet me in the afterglow,16,meet afterglow,joy
Lover,Afterglow,15,It's so excruciating to see you low,17,'s excruciating see low,joy
Lover,Afterglow,15,Just wanna lift you up and not let you go,18,wan na lift let go,anger
Lover,Afterglow,15,This ultraviolet morning light below,19,ultraviolet morning light,fear
Lover,Afterglow,15,"Tells me this love is worth the fight, oh",20,"tell love worth fight , oh",sadness
Lover,Afterglow,15,"I lived like an island, punished you with silence",21,"lived like island , punished silence",anger
Lover,Afterglow,15,"Went off like sirens, just crying",22,"went like siren , cry",sadness
Lover,Afterglow,15,Why'd I have to break what I love so much?,23,'d break love much ?,love
Lover,Afterglow,15,"It’s on your face, don't walk away, I need to say",24,"’ face , n't walk away , need say",joy
Lover,Afterglow,15,"Hey, it's all me, in my head",25,"hey , 's , head",fear
Lover,Afterglow,15,I'm the one who burned us down,26,'m one burned u,joy
Lover,Afterglow,15,But it's not what I meant,27,'s meant,anger
Lover,Afterglow,15,I'm sorry that I hurt you,28,'m sorry hurt,fear
Lover,Afterglow,15,"I don't wanna do, I don't wanna do this to you (Ooh)",29,"n't wan na , n't wan na ( ooh )",sadness
Lover,Afterglow,15,"I don't wanna lose, I don't wanna lose this with you (Ooh)",30,"n't wan na lose , n't wan na lose ( ooh )",joy
Lover,Afterglow,15,"I need to say, hey, it's all me, just don't go",31,"need say , hey , 's , n't go",anger
Lover,Afterglow,15,Meet me in the afterglow,32,meet afterglow,fear
Lover,Afterglow,15,Tell me that you're still mine,33,tell 're still mine,joy
Lover,Afterglow,15,Tell me that we'll be just fine,34,tell 'll fine,joy
Lover,Afterglow,15,Even when I lose my mind,35,even lose mind,sadness
Lover,Afterglow,15,I need to say,36,need say,fear
Lover,Afterglow,15,Tell me that it's not my fault,37,tell 's fault,fear
Lover,Afterglow,15,Tell me that I'm all you want,38,tell 'm want,anger
Lover,Afterglow,15,Even when I break your heart,39,even break heart,joy
Lover,Afterglow,15,I need to say,40,need say,fear
Lover,Afterglow,15,"Hey, it's all me, in my head",41,"hey , 's , head",joy
Lover,Afterglow,15,I'm the one who burned us down,42,'m one burned u,sadness
Lover,Afterglow,15,But it's not what I meant,43,'s meant,anger
Lover,Afterglow,15,Sorry that I hurt you,44,sorry hurt,fear
Lover,Afterglow,15,"I don't wanna do, I don't wanna do this to you (Ooh)",45,"n't wan na , n't wan na ( ooh )",love
Lover,Afterglow,15,"I don't wanna lose, I don't wanna lose this with you (Ooh)",46,"n't wan na lose , n't wan na lose ( ooh )",fear
Lover,Afterglow,15,"I need to say, hey, it's all me, just don't go",47,"need say , hey , 's , n't go",joy
Lover,Afterglow,15,Meet me in the afterglow,48,meet afterglow,love
Lover,ME!,16,I promise that you'll never find another like me,1,promise 'll never find another like,joy
Lover,ME!,16,"I know that I'm a handful, baby, uh",2,"know 'm handful , baby , uh",fear
Lover,ME!,16,I know I never think before I jump,3,know never think jump,fear
Lover,ME!,16,And you're the kind of guy the ladies want,4,'re kind guy lady want,sadness
Lover,ME!,16,(And there's a lot of cool chicks out there),5,( 's lot cool chick ),sadness
Lover,ME!,16,I know that I went psycho on the phone,6,know went psycho phone,joy
Lover,ME!,16,I never leave well enough alone,7,never leave well enough alone,joy
Lover,ME!,16,And trouble's gonna follow where I go,8,trouble 's gon na follow go,love
Lover,ME!,16,(And there's a lot of cool chicks out there),9,( 's lot cool chick ),anger
Lover,ME!,16,But one of these things is not like the others,10,one thing like others,fear
Lover,ME!,16,Like a rainbow with all of the colors,11,like rainbow color,joy
Lover,ME!,16,"Baby doll, when it comes to a lover",12,"baby doll , come lover",fear
Lover,ME!,16,I promise that you'll never find another like,13,promise 'll never find another like,joy
Lover,ME!,16,"Me-e-e, ooh-ooh-ooh-ooh",14,"me-e-e , ooh-ooh-ooh-ooh",anger
Lover,ME!,16,I'm the only one of me,15,'m one,fear
Lover,ME!,16,"Baby, that's the fun of me",16,"baby , 's fun",love
Lover,ME!,16,"Eeh-eeh-eeh, ooh-ooh-ooh-ooh",17,"eeh-eeh-eeh , ooh-ooh-ooh-ooh",love
Lover,ME!,16,You're the only one of you,18,'re one,fear
Lover,ME!,16,"Baby, that's the fun of you",19,"baby , 's fun",fear
Lover,ME!,16,And I promise that nobody's gonna love you like me-e-e,20,promise nobody 's gon na love like me-e-e,joy
